   6.9188319e+01  -7.3901110e+00  -2.6143583e-01   1.4752089e+00   5.4331732e+00   1.3711995e-01   1.3054358e+01   4.8376366e+02
   8.0591397e+01  -7.3037011e+00  -3.4022545e-01   1.4409226e+00   5.4520307e+00   1.2438961e-01   1.3048198e+01   3.6828561e+02
   9.1994475e+01  -7.2080151e+00  -4.4247176e-01   1.4118562e+00   5.4717610e+00   1.1836279e-01   1.3053365e+01   2.8044469e+02
   1.0137381e+02  -7.1227049e+00  -5.5160660e-01   1.3916145e+00   5.4889689e+00   1.1735687e-01   1.3064506e+01   2.2308403e+02
   1.1075315e+02  -7.0307338e+00  -6.9013368e-01   1.3741122e+00   5.5075992e+00   1.1946548e-01   1.3080465e+01   1.7672702e+02
   1.2013248e+02  -6.9304768e+00  -8.7061676e-01   1.3584429e+00   5.5284791e+00   1.2448918e-01   1.3099796e+01   1.3873823e+02
   1.2748616e+02  -6.8439400e+00  -1.0566425e+00   1.3464881e+00   5.5473001e+00   1.3049580e-01   1.3116554e+01   1.1334856e+02
   1.3483984e+02  -6.7468851e+00  -1.3033339e+00   1.3334845e+00   5.5695584e+00   1.3857599e-01   1.3134513e+01   9.1010483e+01
   1.4072112e+02  -6.6580805e+00  -1.5672195e+00   1.3210405e+00   5.5911485e+00   1.4684853e-01   1.3150034e+01   7.5007990e+01
   1.4660240e+02  -6.5543130e+00  -1.9244145e+00   1.3050015e+00   5.6180383e+00   1.5723501e-01   1.3167087e+01   6.0434594e+01
   1.5128750e+02  -6.4562122e+00  -2.3101595e+00   1.2879644e+00   5.6452435e+00   1.6752538e-01   1.3182424e+01   4.9827090e+01
   1.5597259e+02  -6.3381735e+00  -2.8354056e+00   1.2648616e+00   5.6804971e+00   1.8032472e-01   1.3200012e+01   4.0087374e+01
   1.6065768e+02  -6.1913781e+00  -3.5717286e+00   1.2323753e+00   5.7285433e+00   1.9674607e-01   1.3220793e+01   3.1316749e+01
   1.6442576e+02  -6.0440353e+00  -4.3879076e+00   1.1961633e+00   5.7819188e+00   2.1378649e-01   1.3240539e+01   2.5074887e+01
   1.6819383e+02  -5.8605798e+00  -5.4861464e+00   1.1468660e+00   5.8564301e+00   2.3601321e-01   1.3263007e+01   1.9636537e+01
   1.7196191e+02  -5.6293382e+00  -6.9525665e+00   1.0795096e+00   5.9645852e+00   2.6622192e-01   1.3286961e+01   1.5073110e+01
   1.7572998e+02  -5.3369045e+00  -8.8699304e+00   9.8853017e-01   6.1267883e+00   3.0931712e-01   1.3308926e+01   1.1389996e+01
   1.7949805e+02  -4.9684347e+00  -1.1321764e+01   8.6978188e-01   6.3755361e+00   3.7441478e-01   1.3323459e+01   8.4966210e+00
   1.8258156e+02  -4.5982225e+00  -1.3797984e+01   7.5235225e-01   6.6775912e+00   4.5567131e-01   1.3327327e+01   6.6156053e+00
   1.8513990e+02  -4.2374969e+00  -1.6066971e+01   6.4516616e-01   7.0215969e+00   5.5546569e-01   1.3327271e+01   5.3821139e+00
   1.8769824e+02  -3.8341227e+00  -1.7957422e+01   5.3876112e-01   7.4612479e+00   7.0317373e-01   1.3330580e+01   4.5168555e+00
   1.9025658e+02  -3.4180968e+00  -1.8687484e+01   4.4450800e-01   7.9742941e+00   9.2309322e-01   1.3334670e+01   4.0443750e+00
   1.9281491e+02  -3.0322346e+00  -1.8205382e+01   3.6999001e-01   8.5029192e+00   1.2416122e+00   1.3334474e+01   3.8688150e+00
   1.9537325e+02  -2.7089780e+00  -1.7097345e+01   3.1621290e-01   8.9818247e+00   1.6761133e+00   1.3333157e+01   3.8672222e+00
   1.9793159e+02  -2.4621907e+00  -1.5868624e+01   2.8003377e-01   9.3676696e+00   2.2242493e+00   1.3333111e+01   3.9593013e+00
   2.0048993e+02  -2.2904709e+00  -1.4760892e+01   2.5717443e-01   9.6459769e+00   2.8613222e+00   1.3333473e+01   4.1013736e+00
   2.0318293e+02  -2.1807687e+00  -1.3807798e+01   2.4349972e-01   9.8279862e+00   3.5847209e+00   1.3333304e+01   4.2785137e+00
   2.0587593e+02  -2.1306179e+00  -1.3070133e+01   2.3746212e-01   9.9122518e+00   4.3127074e+00   1.3333140e+01   4.4688012e+00
   2.0856894e+02  -2.1277173e+00  -1.2514728e+01   2.3710629e-01   9.9170852e+00   5.0036890e+00   1.3333353e+01   4.6640729e+00
   2.1126194e+02  -2.1616654e+00  -1.2103987e+01   2.4117666e-01   9.8599563e+00   5.6310034e+00   1.3333434e+01   4.8597558e+00
   2.1395494e+02  -2.2233360e+00  -1.1803469e+01   2.4872939e-01   9.7570097e+00   6.1817545e+00   1.3333298e+01   5.0531249e+00
   2.1664795e+02  -2.3048115e+00  -1.1583300e+01   2.5902137e-01   9.6224769e+00   6.6527445e+00   1.3333285e+01   5.2429541e+00
   2.2047903e+02  -2.4426698e+00  -1.1360831e+01   2.7734485e-01   9.3988439e+00   7.1902041e+00   1.3333358e+01   5.5074310e+00
   2.2431011e+02  -2.5946038e+00  -1.1196207e+01   2.9893632e-01   9.1584319e+00   7.5899161e+00   1.3333370e+01   5.7693476e+00
   2.2814120e+02  -2.7521144e+00  -1.1049466e+01   3.2292535e-01   8.9161236e+00   7.8743730e+00   1.3333320e+01   6.0360221e+00
   2.3197228e+02  -2.9102485e+00  -1.0890889e+01   3.4874234e-01   8.6801607e+00   8.0636328e+00   1.3333313e+01   6.3175056e+00
   2.3580337e+02  -3.0666265e+00  -1.0697299e+01   3.7607624e-01   8.4542580e+00   8.1738673e+00   1.3333329e+01   6.6267514e+00
   2.3963445e+02  -3.2206251e+00  -1.0449190e+01   4.0483769e-01   8.2392629e+00   8.2179488e+00   1.3333318e+01   6.9806001e+00
   2.4662795e+02  -3.4984455e+00  -9.7970033e+00   4.6160998e-01   7.8708117e+00   8.1601716e+00   1.3333292e+01   7.8233918e+00
   2.5362145e+02  -3.7856518e+00  -8.7863717e+00   5.2731150e-01   7.5172139e+00   7.9556877e+00   1.3333248e+01   9.1590746e+00
   2.6061495e+02  -4.1071928e+00  -7.2912641e+00   6.0985203e-01   7.1556374e+00   7.6222253e+00   1.3333164e+01   1.1625127e+01
   2.6760845e+02  -4.4897233e+00  -5.3651340e+00   7.2097306e-01   6.7742917e+00   7.1621122e+00   1.3332846e+01   1.6749030e+01
   2.7460195e+02  -4.9357129e+00  -3.5736479e+00   8.6837394e-01   6.3979847e+00   6.5777884e+00   1.3331694e+01   2.6807737e+01
   2.8034552e+02  -5.3210339e+00  -2.6269903e+00   1.0100281e+00   6.1317420e+00   6.0175464e+00   1.3328715e+01   3.8417554e+01
   2.8608909e+02  -5.6870834e+00  -2.0594906e+00   1.1543936e+00   5.9271933e+00   5.4136812e+00   1.3322260e+01   5.1354835e+01
   2.8795531e+02  -5.7970854e+00  -1.9002555e+00   1.1990908e+00   5.8743556e+00   5.2143370e+00   1.3319345e+01   5.6420510e+01
   2.8982154e+02  -5.9037413e+00  -1.7365420e+00   1.2427956e+00   5.8266971e+00   5.0149265e+00   1.3315983e+01   6.2546209e+01
   2.9168776e+02  -6.0076561e+00  -1.5641836e+00   1.2856101e+00   5.7834782e+00   4.8159717e+00   1.3312241e+01   7.0308475e+01
   2.9355398e+02  -6.1090230e+00  -1.3821944e+00   1.3274752e+00   5.7442114e+00   4.6180316e+00   1.3308181e+01   8.0524121e+01
   2.9542021e+02  -6.2079805e+00  -1.1932297e+00   1.3683287e+00   5.7084634e+00   4.4216677e+00   1.3303902e+01   9.4357663e+01
   2.9728643e+02  -6.3046974e+00  -1.0037339e+00   1.4081430e+00   5.6758173e+00   4.2273972e+00   1.3299547e+01   1.1342610e+02
   3.0067239e+02  -6.4743704e+00  -6.8600219e-01   1.4773565e+00   5.6235094e+00   3.8819448e+00   1.3291720e+01   1.6917660e+02
   3.0405835e+02  -6.6351997e+00  -4.4361863e-01   1.5417028e+00   5.5789774e+00   3.5483413e+00   1.3284726e+01   2.6632518e+02
   3.0696020e+02  -6.7638768e+00  -3.0875283e-01   1.5917435e+00   5.5463013e+00   3.2745978e+00   1.3279655e+01   3.8808372e+02
   3.0913415e+02  -6.8537368e+00  -2.4497631e-01   1.6256299e+00   5.5247596e+00   3.0780524e+00   1.3276555e+01   4.9390088e+02
   3.1130809e+02  -6.9375519e+00  -2.0147467e-01   1.6561950e+00   5.5054562e+00   2.8895814e+00   1.3273961e+01   6.0597589e+02
   3.1348204e+02  -7.0152421e+00  -1.7082248e-01   1.6834118e+00   5.4881201e+00   2.7095996e+00   1.3271822e+01   7.2066069e+02
   3.1565598e+02  -7.0869116e+00  -1.4808827e-01   1.7073530e+00   5.4725031e+00   2.5383591e+00   1.3270064e+01   8.3763400e+02
   3.1863671e+02  -7.1758508e+00  -1.2341859e-01   1.7351316e+00   5.4534888e+00   2.3179919e+00   1.3268101e+01   1.0145142e+03
   3.2161744e+02  -7.2545895e+00  -1.0602910e-01   1.7574681e+00   5.4368636e+00   2.1141590e+00   1.3266494e+01   1.1906445e+03
   3.2459817e+02  -7.3238759e+00  -9.4043294e-02   1.7748532e+00   5.4223037e+00   1.9264853e+00   1.3265036e+01   1.3520525e+03
   3.2757891e+02  -7.3844729e+00  -8.5535671e-02   1.7877945e+00   5.4095677e+00   1.7543638e+00   1.3263558e+01   1.4958015e+03
   3.3330898e+02  -7.4797213e+00  -7.2885970e-02   1.8022472e+00   5.3894390e+00   1.4639093e+00   1.3260458e+01   1.7724197e+03
